CCNA_00994 	5.1777592563	2.0907652122	x	6.2722545736	2.4426452917	x	x
CCNA_00995 	15.4824039831	8.2663256382	12.0651571445	11.4006797048	x	x	x
CCNA_00996 	x	x	4.4624810439	x	x	x	x
CCNA_00997 	36.9258575416	7.988784085	3.419070513	x	x	x	x
CCNA_00998 	481.520798091	174.13573545	193.193265257	97.5485962447	15.9377067068	x	x
CCNA_00999 	97.0682891963	15.8647680841	16.5095636722	x	x	x	x
CCNA_01000 	x	x	x	x	x	x	x
CCNA_01001 	42.2971454065	39.0106366384	5.0230587944	x	x	x	x
CCNA_01002 	35.2574200107	21.8545802515	x	x	x	x	x
CCNA_01003 	66.9505653209	x	x	x	x	x	x
CCNA_01004 	64.366134547	x	x	x	x	x	x
CCNA_01005 	60.6958989191	30.2726180656	x	x	x	x	x
CCNA_01006 	71.3660285917	55.4826995856	20.294962021	x	x	x	x
CCNA_01007 	x	x	x	x	x	x	x
CCNA_01008 	x	2.6095841175	x	6.2835627249	x	x	x
CCNA_01009 	x	x	x	x	x	x	x
CCNA_01010 	x	3.2628045826	x	x	x	x	x
CCNA_01011 	x	x	x	x	x	x	x
CCNA_01012 	6.1473487182	x	x	x	x	x	x
CCNA_01013 	x	x	x	x	x	x	x
CCNA_01014 	20.0758602256	x	x	x	9.2387413391	x	x
CCNA_01015 	14.2696762412	7.5955485368	6.9297960824	x	x	x	x
CCNA_01016 	11.7125826569	9.8792695272	12.3384652088	x	x	x	x
CCNA_01017 	6.873923774	3.5171755258	3.667307286	x	x	x	x
CCNA_01018 	11.3552483798	3.9617704023	x	x	x	x	x
CCNA_01019 	24.1083321786	19.4805176783	10.8153600331	29.4848576139	17.8189900813	13.7255197788	x
CCNA_01020 	11.0832309104	x	x	15.8573835711	11.0874081991	x	x
CCNA_01021 	7.8228930492	5.6530473872	10.3911444238	8.0610459679	3.3747110277	1.1261841698	x
CCNA_01022 	14.2862749976	5.6688615817	x	29.6575808384	29.5025950943	x	x
CCNA_01023 	8.2534556274	6.708890754	11.8090491914	x	x	x	x
CCNA_01024 	117.62613521	103.747233392	31.1434203381	x	x	x	x
CCNA_01025 	226.619279038	158.935731914	18.9959867231	x	x	x	x
CCNA_01026 	215.654496034	53.0039180334	x	x	x	x	x
CCNA_01027 	x	x	x	x	x	x	x
CCNA_01028 	6.2110984879	4.6403202946	4.1086917842	8.2501198917	5.9071431501	2.6392167411	x
CCNA_01029 	14.4481999941	11.4717098622	4.7087208348	7.6461840498	1.9018881511	x	x
CCNA_01030 	16.7370558455	x	x	x	x	x	x
CCNA_01031 	7.2773621266	5.2570798687	3.5818703779	x	x	x	x
CCNA_01032 	41.0668904925	8.3825391303	7.1845192281	x	x	x	x
CCNA_01033 	46.0068813716	24.9217008681	14.9071085357	x	x	x	x
CCNA_01034 	14.5025628925	11.6568896281	13.5979026519	5.84675388	x	x	x
CCNA_01035 	84.1528087688	84.4358860606	188.859934004	136.651487497	74.3356608261	71.8024253007	x
CCNA_01036 	10.1707932601	7.9617601037	2.0215712652	5.3381911991	2.1438520716	x	x
CCNA_01037 	27.5450571736	7.1326346445	x	x	x	x	x
CCNA_01038 	43.9807675131	24.8226494111	x	40.5625340061	x	x	x
CCNA_01039 	x	x	x	x	x	x	x
CCNA_01040 	x	x	x	x	x	x	x
CCNA_01041 	x	x	x	x	x	x	x
CCNA_01042 	57.6368875369	44.7242146842	14.7041880394	68.4992362065	22.8809192835	8.0042500089	x
CCNA_01043 	94.1447576125	37.9878236486	x	x	x	x	x
CCNA_01044 	22.6806395587	x	x	x	x	x	x
CCNA_01045 	x	17.1076285598	x	x	x	x	x
CCNA_01046 	24.5476308998	14.874650503	x	x	x	x	x
CCNA_01047 	4.0366236253	x	x	x	x	x	x
CCNA_01048 	x	x	x	x	x	x	x
CCNA_03945 	90.2476382213	56.0084702008	87.7206339523	75.0419739777	47.6839715021	35.4205561046	x
CCNA_01049 	23.3434610869	12.4466733187	15.2228004806	x	x	x	x
CCNA_01050 	46.4853941952	22.5666764653	10.4193998428	x	x	x	x
CCNA_01051 	8.7309367311	6.1237014658	10.9698613511	7.8318669977	2.0706745182	1.2895531088	x
CCNA_01052 	10.6738779682	x	x	x	x	x	x
CCNA_01053 	x	x	x	x	x	x	x
CCNA_01054 	6.7862792921	5.1075684508	7.2633353904	x	x	x	x
CCNA_01055 	108.742587448	40.8803949129	15.7914336868	211.245458648	147.137609452	10.5619863402	x
CCNA_01056 	41.3924330905	35.0598303988	14.4875283593	9.0180510427	x	x	x
CCNA_01057 	146.403652246	92.2351740718	13.6592487953	10.5473434013	2.8307254608	x	x
CCNA_01058 	130.933855039	14.331812087	x	33.0619711438	13.8907274091	x	x
CCNA_01059 	2152.4766261	2236.62085711	4697.01560219	4135.24482602	1659.16284907	1344.45668944	x
CCNA_01060 	126.6074411	75.764651274	33.8128563671	12.8124660639	2.7208479571	2.0194765671	x
CCNA_01061 	151.307027519	151.825163609	303.300461235	47.8893818667	x	x	x
CCNA_01062 	116.899612298	93.9793297186	218.439588983	94.5667127547	x	x	x
CCNA_01063 	69.3231254677	70.8241087036	106.333681229	106.365522312	x	x	x
CCNA_01064 	76.9962819809	74.0976536093	164.232429715	120.031263848	4.4553411978	x	x
CCNA_01065 	58.5607853012	55.8138163626	79.9618078729	29.3317391054	x	x	x
CCNA_01066 	59.0066796055	52.2875732755	111.307445212	26.5818885643	x	x	x
CCNA_01067 	108.076554407	72.8368704207	99.8294502259	53.2009513557	7.0479960717	2.4914957268	x
CCNA_01068 	17.099072222	9.9733401412	x	13.5684893212	6.4442629873	x	x
CCNA_01069 	64.3634146117	39.6044766134	26.1618256755	x	x	x	x
CCNA_01070 	28.3979307141	17.9265647761	x	x	x	x	x
CCNA_01071 	16.563951759	10.0077987003	x	x	x	x	x
CCNA_01072 	x	x	x	x	x	x	x
CCNA_01073 	41.2850351414	x	x	x	x	x	x
CCNA_01074 	105.753978095	x	x	x	x	x	x
CCNA_01075 	22.2304035377	21.2887125376	x	x	x	x	x
CCNA_01076 	22.1988710504	9.9123284732	8.5223893298	x	x	x	x
CCNA_01077 	7.9925104505	4.2403618331	x	x	x	x	x
CCNA_01078 	x	3.9509045094	x	x	x	x	x
CCNA_01079 	66.5564808946	x	x	x	x	x	x
CCNA_01080 	24.91279326	8.6262404782	7.9877618061	x	x	x	x
CCNA_01081 	17.2135807624	6.9678240878	x	x	x	x	x
CCNA_01082 	x	x	x	x	x	x	x
CCNA_01083 	128.66167054	93.7825026501	94.0736727119	10.2166638605	x	x	x
CCNA_01084 	90.980851531	93.6847926952	213.500124656	38.1751990697	x	x	x
CCNA_01085 	117.090427372	67.4626527225	21.4674142708	24.9195989058	14.4760329004	x	x
CCNA_01086 	90.6200432115	44.0213868505	7.3747435624	10.3044362497	2.7476246878	x	x
CCNA_01087 	79.6485966601	23.3811370858	13.2229047246	x	x	x	x
CCNA_01088 	46.5024608348	44.9933688253	15.7194493547	28.1371803757	x	x	x
CCNA_01089 	45.118122378	41.7962311369	20.9955642729	14.7273387132	3.5156469331	x	x
CCNA_01090 	56.2521160077	32.3215489622	8.0048440986	12.3499735276	3.3288441354	x	x
CCNA_01091 	x	9.2967307152	x	x	x	x	x
CCNA_01092 	51.0366880335	39.1628629361	x	x	x	x	x
CCNA_01093 	78.1068232405	62.1548740592	39.4483324283	106.613687354	45.3960676159	35.7433707265	x
CCNA_01094 	775.826163731	179.461219594	129.729415368	137.79519517	62.8546732416	50.8393060618	x
CCNA_01095 	67.4603325361	61.9709386693	23.0868940097	60.700897	15.8190962969	3.5229301515	x
CCNA_01096 	70.8168530713	34.6118381996	8.2352529953	17.0085816136	x	x	x
CCNA_01097 	1310.11178182	856.560878331	328.218990597	644.54591357	62.6796504583	13.5407038362	x
CCNA_01098 	1570.59283021	828.759964832	373.575708096	549.407305482	69.2221249222	x	x
CCNA_01099 	39.2450686991	14.0679782802	3.8453836653	53.0380696752	38.5289731401	2.7882352939	x
CCNA_01100 	37.5733791467	18.4329304863	2.4962119068	5.7189664816	x	x	x
CCNA_01101 	542.859911853	321.761009913	117.512115026	251.042529453	59.7106282494	13.337848114	x
CCNA_01102 	x	x	x	x	x	x	x
CCNA_01103 	53.4933871053	37.0119908139	7.394023174	x	x	x	x
CCNA_01104 	45.6342891278	18.6228772805	3.5678525916	12.3277144965	4.8640320664	x	x
CCNA_01105 	14.493951175	8.4524820185	6.0620143869	x	x	x	x
CCNA_01106 	59.5896021471	15.7177533699	x	x	x	x	x
CCNA_01107 	x	x	x	x	x	x	x
CCNA_01108 	28.6754972765	6.9094888164	x	x	x	x	x
CCNA_01109 	31.5150123001	20.6839274152	13.7958972626	6.2660746986	x	x	x
CCNA_01110 	26.298775445	28.1361639625	48.3944985297	x	x	x	x
CCNA_01111 	x	x	x	x	x	x	x
CCNA_01112 	x	x	x	x	x	x	x
CCNA_01113 	30.1100291492	16.1091383927	x	x	x	x	x
CCNA_01114 	61.2896584436	x	x	x	x	x	x
CCNA_01115 	24.5518085089	x	x	x	x	x	x
CCNA_01116 	66.9332946887	44.8113973039	18.1861976476	6.0591660264	x	x	x
CCNA_01117 	27.0161847936	6.4839909096	x	x	x	x	x
CCNA_01118 	x	x	x	x	x	x	x
CCNA_01119 	74.226147391	x	x	x	x	x	x
CCNA_01120 	x	x	x	x	x	x	x
CCNA_01121 	53.0397263446	26.6056744067	7.9209333277	x	x	x	x
CCNA_01122 	82.236562507	42.7683680722	34.3341837942	x	x	x	x
CCNA_01123 	64.2852267887	39.43249774	33.595026245	26.9040759573	17.7700922127	x	x
CCNA_01124 	x	x	x	x	x	x	x
CCNA_01125 	20.5936765409	6.5605191307	x	95.6484895878	46.2444258353	6.7962342926	x
CCNA_03890 	25.3717847096	12.8856743936	3.7188420708	x	x	x	x
CCNA_01128 	37.7671491448	48.8116842392	43.6282881822	x	x	x	x
CCNA_01129 	33.6074672028	15.4654260957	x	x	x	x	x
CCNA_01130 	27.9681050424	11.3515544742	5.8519380556	x	x	x	x
CCNA_01131 	29.9738233629	24.0656442274	13.9614374677	x	x	x	x
CCNA_01132 	76.2111800509	49.1508632162	41.2544006599	11.9102763518	3.257511761	x	x
CCNA_01133 	x	x	x	19.0106334077	x	x	x
CCNA_01134 	x	x	x	x	x	x	x
CCNA_01135 	x	x	x	x	x	x	x
CCNA_01136 	x	x	x	x	x	x	x
CCNA_01137 	x	x	x	x	x	x	x
CCNA_01138 	x	x	x	x	x	x	x
CCNA_01139 	34.3264420909	27.8628875675	42.8024144504	36.2901833564	11.0340839959	4.9451143146	x
CCNA_01140 	23.5943847379	13.2262915977	x	x	x	x	x
CCNA_01141 	140.446287771	85.0100586657	73.3665247965	26.4727511939	7.5348986996	5.0317051663	x
CCNA_01142 	45.9801960006	15.244310935	10.9394535305	x	x	x	x
CCNA_01143 	37.0937189873	36.6287814808	16.6959747207	47.3293777785	12.3339397591	x	x
CCNA_01144 	x	8.7453302327	x	x	x	x	x
CCNA_01145 	7.01468095	3.027788896	x	17.7780237603	17.6685488286	x	x
CCNA_01147 	x	x	x	x	x	x	x
CCNA_01148 	x	x	x	x	x	x	x
CCNA_01149 	4.5023032759	1.8857533021	x	9.4476213066	6.9203588247	x	x
CCNA_03891 	x	x	x	x	x	x	x
CCNA_01151 	8.6237984561	3.6618290171	x	x	x	x	x
CCNA_01152 	14.831099916	5.1499094476	x	x	x	x	x
CCNA_01153 	10.7169070388	8.7043364972	7.9513045051	11.7331253063	10.3069708064	x	x
CCNA_01154 	38.9241782697	9.3706615382	6.6415189574	x	x	x	x
CCNA_01155 	56.9648090288	46.7530780936	84.4110925059	60.9921787816	10.3289667159	1.344711127	x
CCNA_01156 	21.990636128	7.1329215758	6.8343607774	x	x	x	x
CCNA_01157 	66.0119894776	37.5444397315	20.8952474637	x	x	x	x
CCNA_01158 	22.3141781369	23.0264058978	26.887110675	6.0302131183	x	x	x
CCNA_03946 	549.96671055	196.080904217	279.724539037	x	x	x	x
CCNA_01159 	295.97663176	198.395292349	223.647298682	86.2844246917	4.2672202036	x	x
CCNA_01161 	59.3163100238	24.0260513793	12.4265177932	x	x	x	x
CCNA_01162 	22.7548724589	17.2177565432	21.8909981951	x	x	x	x
CCNA_01163 	89.30013964	76.9291240386	121.341140291	75.8994236065	23.3289338714	2.4741913473	x
CCNA_01164 	37.1197065216	26.6994036381	75.5734653953	107.488269168	2.7845430068	x	x
CCNA_01165 	29.8399247705	26.318254674	47.0208589157	26.9798160749	13.2611994374	x	x
CCNA_01166 	x	x	x	x	x	x	x
CCNA_01167 	x	2.9476951429	x	x	x	x	x
CCNA_01168 	x	x	x	x	x	x	x
CCNA_01169 	x	x	x	x	x	x	x
CCNA_01170 	30.942704599	13.6737949756	1.7598877983	156.038129029	166.570308386	16.8757998347	x
CCNA_01171 	x	x	x	x	x	x	x
CCNA_01172 	103.608113527	69.6898263341	124.060788919	86.2477667665	25.1470622883	10.9296374303	x
CCNA_01173 	121.337011082	43.2428669378	x	x	x	x	x
CCNA_01174 	44.4980127716	12.0727027396	x	x	x	x	x
CCNA_01175 	148.453173671	67.4119995012	42.0554269874	12.9758386206	4.5880447339	x	x
CCNA_01176 	170.016144716	162.655022244	72.7431645334	x	x	x	x
CCNA_01177 	137.862468774	142.564706672	194.434120991	31.0728688389	x	x	x
CCNA_01178 	182.45918561	174.457239859	318.081415627	73.6380266385	x	x	x
CCNA_01179 	135.441913652	117.619528628	276.030838354	127.687224387	x	x	x
CCNA_01180 	17.983106411	11.128034354	2.9355212923	7.4226175455	2.2444959309	x	x
CCNA_01181 	221.783628983	14.3930778486	x	x	x	x	x
CCNA_01182 	21.8330303884	5.6847104447	x	x	x	x	x
CCNA_01183 	59.823140415	27.178580766	23.2545617233	11.4655571136	x	x	x
CCNA_01184 	59.0949920051	56.8799415673	50.7698269368	x	x	x	x
CCNA_01185 	x	x	x	x	x	x	x
CCNA_01186 	1648.85261892	1270.95799912	2869.20025571	1482.95166068	484.960754136	346.434386918	x
CCNA_01187 	25.7350878461	5.184769285	x	x	x	x	x
CCNA_01188 	26.5512425351	27.2371715156	9.0607220745	x	x	x	x
CCNA_01189 	7.7065398931	6.7184240395	12.9227295886	5.5720822057	x	x	x
CCNA_01190 	24.0923876317	12.1073348833	5.6760190544	8.9520314281	x	x	x
CCNA_01191 	11.6066106891	4.6264095158	x	x	x	x	x
CCNA_01192 	x	4.1474783899	x	x	x	x	x
CCNA_01193 	4.9719612213	4.37346203	x	9.0427835236	x	x	x
CCNA_01194 	13.5720555801	9.2470666676	3.5058036973	10.3849363091	2.2575499363	x	x
CCNA_01195 	30.525416552	8.807329647	x	x	4.4492843566	x	x
CCNA_01196 	16.3554661702	8.5458830854	3.9866935248	x	x	x	x
CCNA_01197 	x	x	x	x	x	x	x
CCNA_01198 	49.5542476494	10.9584869745	10.6711675305	x	x	x	x
CCNA_01199 	64.5611167105	46.484767971	28.7804864897	x	x	x	x
CCNA_01200 	x	x	x	x	2.9613743282	x	x
CCNA_01201 	22.3548485447	21.5896167729	7.5283077153	x	x	x	x
CCNA_01202 	35.5588592672	26.6698283762	12.2105857702	20.3208999282	2.3527220726	x	x
CCNA_01203 	18.4303729027	12.9435593979	x	5.2754028124	2.2598782399	x	x
CCNA_01204 	30.4355429779	10.3774224852	x	x	x	x	x
CCNA_01205 	x	x	x	x	x	x	x
CCNA_01206 	x	x	x	x	x	x	x
CCNA_01207 	18.7932556241	5.8055367506	x	x	x	x	x
CCNA_01208 	x	9.6328728381	12.3887324981	x	x	x	x
CCNA_01209 	8.4363512296	7.0985842966	8.5682737681	x	x	x	x
CCNA_01210 	46.3810153879	14.3403496536	9.123398827	12.4905607146	6.4208510402	x	x
CCNA_01211 	33.6445513045	29.0578172532	15.1481596525	28.6788983979	5.5843058761	x	x
CCNA_01212 	41.1371626874	41.8371344061	22.4930699634	39.5368459085	x	x	x
CCNA_01213 	45.1787729829	43.8349031305	15.6901001741	15.2300079138	x	x	x
CCNA_01214 	38.2800260262	30.7223928961	4.3975190248	24.6203285116	13.2169534567	x	x
CCNA_01215 	76.1836437941	30.7253936322	x	x	x	x	x
CCNA_01216 	29.582355969	11.4023084255	x	x	x	x	x
CCNA_01217 	65.6457701627	30.5199350729	19.251626296	13.6633656258	4.0465984609	x	x
CCNA_01218 	50.6518549423	39.1083174962	36.8237457949	x	x	x	x
CCNA_01219 	34.6400658076	32.8808534197	59.3739940975	18.9890549362	x	x	x
CCNA_01220 	159.33620372	107.165593636	31.1297384401	42.1240559034	5.8361516312	x	x
CCNA_01221 	221.711224616	63.7287910803	28.2207301218	x	x	x	x
CCNA_01222 	35.7428188115	25.7202639834	10.5968238212	23.7383565112	x	x	x
CCNA_01223 	80.6540088924	52.44686869	16.3028614808	207.811231313	138.226197544	52.2912776994	x
CCNA_01224 	28.3711836784	27.0012344705	5.8683469728	9.9980791776	x	x	x
CCNA_01225 	27.762690298	23.4729733202	x	x	x	x	x
CCNA_01226 	45.3612791174	4.6106709391	x	x	x	x	x
CCNA_01227 	24.9902793158	6.6935517245	x	x	x	x	x
CCNA_01228 	x	15.4422047352	x	x	x	x	x
CCNA_01229 	x	2.19754452	x	x	x	x	x
CCNA_01230 	8.8473871884	6.4213445914	4.4811398771	x	x	x	x
CCNA_01231 	57.0405314919	50.0503742058	101.571690583	91.4980289012	49.5359810119	50.4034318785	x
CCNA_01232 	x	x	x	x	x	x	x
CCNA_01233 	x	x	x	17.1681931655	9.5070552497	x	x
CCNA_01234 	x	x	x	x	x	x	x
CCNA_01235 	37.5571880864	9.854179066	x	x	x	x	x
CCNA_01236 	54.9049623282	56.4004988398	23.0256360955	80.7747943074	26.5634006265	x	x
CCNA_01237 	78.0794173376	54.8807828813	x	88.799669207	43.3977718165	x	x
CCNA_01238 	x	x	x	x	x	x	x
CCNA_01239 	18.2537525147	16.9766859065	5.8605791694	7.3271537311	x	x	x
CCNA_01240 	25.2177352522	15.7049647634	x	21.8970646581	10.2330212389	x	x
CCNA_01241 	26.693043205	10.7728788621	x	x	x	x	x
CCNA_01242 	84.5545129332	52.0136054667	17.9557926915	39.4515339056	5.0547596292	x	x
CCNA_01243 	11.6019135581	7.168032712	6.5135247393	x	x	x	x
CCNA_01244 	28.7811809274	18.8114130411	12.0186565629	x	x	x	x
CCNA_01245 	45.7910714252	34.8884501672	x	x	x	x	x
CCNA_01246 	42.1279568248	11.7282782177	x	x	x	x	x
CCNA_01247 	25.2233548032	11.4590622325	x	11.3851982804	9.7543875853	x	x
CCNA_01248 	26.6998232515	9.987580291	x	x	x	x	x
CCNA_01249 	25.0510353844	17.0132478969	10.2781015012	x	x	x	x
CCNA_01250 	18.8217416619	15.6025660921	27.234521811	x	x	x	x
CCNA_01251 	19.3171844285	18.5428690633	21.0252325871	x	x	x	x
CCNA_01252 	53.7511882012	35.8496043136	8.5324168282	26.0841468386	21.6106961756	5.2492921154	x
CCNA_01253 	90.6651752124	22.2339798495	4.8194795274	x	x	x	x
CCNA_01254 	86.4882424679	65.744006579	12.4029691477	x	x	x	x
CCNA_01255 	x	x	x	x	x	x	x
CCNA_01256 	19.0533549115	7.1779092362	x	13.947499887	13.341065755	x	x
CCNA_01257 	x	4.3031415706	x	x	x	x	x
CCNA_01258 	12.339776868	x	x	x	x	x	x
CCNA_01259 	158.11865809	67.2624881545	87.266039395	45.4976349343	x	x	x
CCNA_01260 	18.5203895961	7.8571751997	x	x	x	x	x
CCNA_01261 	23.4997629026	10.2486381202	10.6139011018	x	x	x	x
CCNA_01262 	31.5813661542	21.4146972825	30.875882206	82.8653126584	42.7269877025	1.4540488296	x
CCNA_01263 	7.529754356	5.0485644708	4.5581760495	4.84553103	x	x	x
CCNA_01264 	16.2242945117	7.4022552253	x	x	x	x	x
CCNA_03947 	155.394165057	101.15909856	76.9565829338	x	x	x	x
CCNA_01265 	66.9584613659	25.7581038001	x	x	x	x	x
CCNA_01266 	29.4407141982	23.9137288498	x	x	x	x	x
CCNA_01267 	39.1078143827	27.4439616854	6.6371685497	x	x	x	x
CCNA_01268 	52.6968933399	24.1643037734	8.7316467035	24.0450699228	x	x	x
CCNA_01269 	x	x	x	x	x	x	x
CCNA_01270 	x	x	x	x	x	x	x
CCNA_01271 	35.8578216412	x	x	x	x	x	x
CCNA_01272 	28.9665768602	x	x	x	x	x	x
CCNA_01273 	41.792515689	6.8166782291	x	x	x	x	x
CCNA_01274 	7.4889553787	4.726957221	x	x	x	x	x
CCNA_01275 	50.0536745574	13.1803454078	7.3330606754	x	x	x	x
CCNA_01276 	37.3520317937	20.6899734753	12.7465363835	x	x	x	x
CCNA_01277 	40.8896071139	32.8350037528	24.7463934578	x	x	x	x
CCNA_01278 	130.442662944	35.2417692902	x	x	x	x	x
CCNA_01279 	32.5212041523	10.8865568677	x	x	x	x	x
CCNA_01280 	41.906530294	7.0564471039	x	x	x	x	x
CCNA_01281 	14.1717579241	6.7106225276	4.2890133244	x	x	x	x
CCNA_01282 	x	2.9033713793	x	x	x	x	x
CCNA_01283 	x	x	x	x	x	x	x
CCNA_01284 	x	x	4.4988594533	x	x	x	x
CCNA_01285 	33.818385375	10.861069377	x	x	x	x	x
CCNA_01286 	x	x	x	x	x	x	x
CCNA_01287 	22.8399468605	5.4717086335	6.2831013343	x	x	x	x
CCNA_01288 	22.9233150476	8.1690151262	x	x	x	x	x
CCNA_01289 	x	x	x	x	x	x	x
CCNA_01290 	x	x	x	x	x	x	x
CCNA_01291 	x	2.8285226495	x	x	x	x	x
CCNA_01292 	x	x	x	x	x	x	x
CCNA_01293 	x	x	x	x	x	x	x
CCNA_01294 	x	x	x	x	x	x	x
CCNA_01295 	71.6499925192	9.6513779595	x	x	x	x	x
CCNA_01296 	98.1704459406	71.1534824721	21.9339275742	29.7780668523	2.8722873412	x	x
CCNA_01297 	24.1520747845	9.9783241602	x	x	x	x	x
CCNA_01298 	1557.75723183	1620.65030331	3788.89630523	2110.02055503	139.744517144	26.6723640379	x
CCNA_01299 	x	x	x	x	x	x	x
CCNA_01300 	25.2488104076	9.7089558623	x	x	x	x	x
CCNA_01301 	20.9504712128	19.2784587437	18.8965788205	x	x	x	x
CCNA_01302 	32.2224664518	12.5918535302	7.972136867	x	x	x	x
CCNA_01303 	20.2078519246	19.6128883979	22.0045525345	16.3142503618	x	x	x
CCNA_01304 	2524.66246897	785.050804329	807.507364806	349.795654702	51.3058102364	x	x
CCNA_01305 	1426.71072955	527.581922038	473.636147142	228.991720593	x	x	x
CCNA_01306 	753.570999256	574.919243791	545.398987072	297.588620093	22.5145582488	10.8367677804	x
CCNA_01307 	563.133056135	596.884780365	692.757235934	357.268800248	16.0833260929	x	x
CCNA_01308 	601.422538951	631.200118552	908.11127421	434.161762959	27.7878959346	x	x
CCNA_01309 	633.791719453	678.82385955	1245.42005883	620.62127418	40.4762337412	6.8647761256	x
CCNA_01310 	757.902160706	857.453414297	1952.26675377	1185.77116291	62.9824666029	x	x
CCNA_01311 	830.278271636	885.911158183	1832.6864755	1329.24349906	69.0078149379	x	x
CCNA_01312 	856.122796098	900.274375609	1908.10324966	1578.99489713	89.451619502	7.8254716975	x
CCNA_01313 	790.322652606	848.558107395	1544.61730408	1599.80434732	82.3825480171	10.4581709925	x
CCNA_01314 	869.10402773	958.451563848	2152.10274294	1922.96040543	121.517127212	16.7161908513	x
CCNA_01315 	1056.34412927	1165.19511194	2430.94158997	2209.68784965	113.808465292	x	x
CCNA_01316 	985.934505884	1047.39271367	2129.13798557	1631.91823193	59.0866603396	x	x
CCNA_01317 	872.262508915	1077.21672777	2084.4800371	1514.19089658	53.6866986095	x	x
CCNA_01318 	894.069313985	1000.95982959	2123.83589382	1475.45723916	56.4362450522	9.7783272917	x
CCNA_01319 	767.621908036	880.084157476	2044.07031376	1901.68664023	77.9666749364	10.8786885238	x
CCNA_01320 	892.254669025	890.922094399	1882.81538394	1892.94322097	99.239522871	x	x
CCNA_01321 	879.094982172	954.377505447	2044.80024077	2014.84180338	141.943171952	13.8597472466	x
CCNA_01322 	929.628897957	975.395831953	1968.80991673	2064.55478808	217.322570344	13.4150943386	x
CCNA_01323 	1006.81803826	1098.43082334	2402.11002753	2883.6459964	379.99816948	20.5919850289	x
CCNA_01324 	1552.97193088	1502.83536483	3097.86688388	3270.85654793	740.863823491	71.402141759	x
CCNA_01325 	754.76421633	427.991052105	834.840585657	1081.05828739	315.676397462	13.4243143347	x
CCNA_01326 	253.320506891	196.83511683	247.520090262	149.980569098	38.8256936833	2.9107289561	x
CCNA_01327 	589.181728172	295.518143418	258.781060729	72.7363365164	20.8197490814	x	x
CCNA_01328 	1678.26659519	940.107157025	1091.68972133	190.106334077	30.0965760531	x	x
CCNA_01329 	1345.96997515	1033.88537991	1264.3748296	325.966387736	30.5653417167	x	x
CCNA_01330 	700.718656812	736.808991959	1498.41539869	824.417822778	41.7609160311	10.0437156433	x
CCNA_01332 	819.169736817	763.936711445	1741.45761945	1331.20464443	67.6347780894	9.852894147	x
CCNA_01333 	x	x	x	x	x	x	x
CCNA_01334 	12.9989829521	17.7603959521	x	19.9268085117	11.2835497747	4.9781313931	x
CCNA_01335 	16.8081568006	5.6700003646	x	x	x	x	x
CCNA_01336 	x	x	x	x	x	x	x
CCNA_01337 	x	1.97264169	x	x	x	x	x
CCNA_01338 	x	7.6600123269	13.0049447566	x	x	x	x
CCNA_01339 	x	x	x	x	x	x	x
CCNA_03880 	x	x	x	x	x	x	x
CCNA_01340 	26.5104972321	11.198686874	8.6470744683	x	x	x	x
CCNA_01341 	49.6740300582	30.1395245594	29.3219621857	11.797854301	3.2161611181	x	x
CCNA_01342 	18.8368922828	11.7258678385	7.7016728953	x	x	x	x
CCNA_01343 	22.7779504228	18.1540993106	14.7688338155	x	x	x	x
CCNA_01344 	21.8543668609	19.4007102028	28.9974682402	x	x	x	x
CCNA_01345 	15.1765619377	10.9596210077	13.5193773539	27.4706083768	17.0790258571	x	x
CCNA_01346 	91.5718269646	40.0793340252	40.028454964	14.8171113325	x	x	x
CCNA_01347 	287.214769532	258.491857471	344.533573704	169.653514687	150.519508959	112.773142477	x
CCNA_01348 	x	11.7722811232	25.6449194827	16.8833333994	x	x	x
CCNA_01349 	x	x	x	x	x	x	x
CCNA_01350 	x	x	x	x	x	x	x
CCNA_01351 	48.0600152671	41.8318296131	9.4285849485	18.8017253483	x	x	x
CCNA_01352 	52.7314440261	31.4231350679	8.3685610179	14.9194425272	4.8932580102	x	x
CCNA_01353 	52.1626676531	37.3484996124	10.0810242713	25.7914365423	4.0578279214	1.5442470049	x
CCNA_01354 	13.5997762819	7.0116379918	x	16.0028658503	7.1030935966	x	x
CCNA_01355 	16.0296029776	6.9216373682	4.5083808489	x	x	x	x
CCNA_01356 	9.0335996672	5.0379392004	6.6292840803	5.1273492593	x	x	x
CCNA_01357 	x	3.1294750052	4.0646329509	x	x	x	x
CCNA_01358 	x	5.6564160393	10.9700590735	x	x	x	x
CCNA_01359 	x	4.1669138365	7.0217056485	x	x	x	x
CCNA_01360 	6.5674907211	6.9232893933	10.1378537399	7.5941278593	x	x	x
CCNA_01361 	34.3517320746	x	x	x	x	x	x
CCNA_01362 	34.6102091006	12.7444423211	7.2046355632	x	x	x	x
CCNA_01363 	12.3713232451	16.0301001585	11.5614405791	x	x	x	x
CCNA_01364 	33.8335897744	10.6468352062	17.0108906666	10.7572364648	x	x	x
CCNA_01365 	103.547331382	x	x	x	x	x	x
CCNA_01366 	40.5969512224	x	x	x	x	x	x
CCNA_01367 	24.7648360608	15.4075031515	11.5242319453	x	x	x	x
CCNA_01368 	33.89861864	24.7558639668	37.6936290089	22.7062754869	7.7144533056	x	x
CCNA_01369 	38.0252451264	33.1078700293	69.9610460975	45.565433892	7.5789342992	x	x
CCNA_03948 	x	x	x	x	x	x	x
