CCNA_00876 	70.9885261435	9.2757278977	x	x	x	x	x
CCNA_00877 	16.2171265466	5.8833190404	x	x	x	x	x
CCNA_00878 	21.315183972	9.6087027453	x	x	x	x	x
CCNA_00879 	8.6683825371	5.9687853947	x	x	x	x	x
CCNA_00880 	9.0915770377	7.5753490651	6.3745966777	x	x	x	x
CCNA_00881 	14.6246100281	x	x	x	x	x	x
CCNA_00882 	x	x	x	x	x	x	x
CCNA_00883 	26.5787085171	10.9362663772	x	x	4.7225599645	x	x
CCNA_00884 	x	x	x	x	x	x	x
CCNA_00885 	32.9578268025	11.2935731504	x	x	x	x	x
CCNA_00886 	277.846965721	175.162511116	63.133571619	12.3171996839	5.10878376	4.0948741824	x
CCNA_00887 	77.8486598612	94.9574777576	43.5055060836	x	x	x	x
CCNA_00888 	13.6974466103	x	x	x	x	x	x
CCNA_00889 	76.0816678304	45.1153537478	38.2068844536	28.7808489008	15.2024620382	x	x
CCNA_00890 	9.4807816734	4.2584023531	x	x	x	x	x
CCNA_00891 	4.3462005539	x	x	x	x	x	x
CCNA_00892 	68.7817310006	45.9446001813	11.1796970512	1.7454630611	x	x	x
CCNA_00893 	77.298666369	36.7140453496	12.5509233282	4.6250190177	x	x	x
CCNA_00894 	79.5693752953	27.3287564852	8.6342278197	3.6276378005	x	x	x
CCNA_00895 	64.2052936109	73.5966921438	x	x	x	x	x
CCNA_00896 	x	x	x	x	35.4879162283	9.4521339918	x
CCNA_00897 	x	x	x	x	x	x	x
CCNA_00898 	37.329805285	35.90308807	x	x	x	x	x
CCNA_00899 	45.3216806162	12.8946015176	x	x	x	x	x
CCNA_00900 	6.5081034142	4.9137885481	x	x	x	x	x
CCNA_00901 	16.7841589433	5.9767050569	x	x	x	x	x
CCNA_00902 	7.8361562811	x	x	x	x	x	x
CCNA_00903 	3.9835217115	4.1840798815	x	x	x	x	x
CCNA_00904 	4.8923873365	6.4857430628	9.1799501661	x	x	x	x
CCNA_00905 	5.2908533578	4.6088683866	x	x	x	x	x
CCNA_00906 	13.2772434813	15.9030051405	x	x	x	x	x
CCNA_00907 	16.2788146864	15.6765361348	x	x	x	x	x
CCNA_00908 	17.9793576949	7.4774404795	x	x	x	x	x
CCNA_00909 	21.0326703338	11.4790040815	x	x	x	x	x
CCNA_00910 	10.1579803643	4.1510476719	x	x	x	x	x
CCNA_00911 	4.9814276589	x	x	x	x	x	x
CCNA_00912 	6.8862284882	9.7380522413	8.1497157384	3.9831040497	22.347184059	4.7856683275	x
CCNA_00913 	x	x	x	x	x	x	x
CCNA_00914 	19.4293058961	x	x	x	x	x	x
CCNA_00915 	15.0122758429	x	x	x	x	x	x
CCNA_00916 	14.2211725101	9.9852193106	x	16.9690352926	11.0884935134	13.3650773012	x
CCNA_00917 	20.3159607287	x	x	x	x	x	x
CCNA_00918 	43.2035620559	8.8206262779	x	x	x	x	x
CCNA_00919 	246.754273017	47.9070264718	x	x	x	x	x
CCNA_00920 	96.5129932938	57.1871778826	15.5001908227	3.352559022	x	x	x
CCNA_00921 	27.8144786842	8.6484109598	x	x	x	x	x
CCNA_00922 	28.8393688359	23.9531692393	17.7619043539	3.1512754862	1.4115445297	x	x
CCNA_00923 	47.5466912234	x	x	x	x	x	x
CCNA_00924 	16.1991773196	x	x	x	x	x	x
CCNA_00925 	28.2499306319	6.1807069823	x	x	x	x	x
CCNA_00926 	3.7591152876	4.0347375539	x	3.839387881	3.3117024911	3.3580376656	x
CCNA_00927 	5.713174624	5.1785131763	x	x	x	x	x
CCNA_00928 	32.0011547581	10.867139536	x	x	9.3619888126	x	x
CCNA_00929 	64.0310078846	29.7303534464	15.9182728406	11.2403385904	6.8295111276	x	x
CCNA_00930 	55.7783427462	50.3370305157	42.0291067873	12.5678037529	13.9636146565	5.4841136826	x
CCNA_00931 	51.7420364205	44.9694846378	39.0140762606	26.1769593495	3.0285967905	x	x
CCNA_00932 	41.9540013312	42.1221577655	41.4307732889	15.2033097376	x	x	x
CCNA_00933 	26.6014820068	19.1819925813	16.1245048918	4.242441687	x	x	x
CCNA_00934 	32.1181951123	35.3095934072	30.6985847741	21.8960069777	6.5214621612	x	x
CCNA_00935 	4.1346208109	x	x	x	x	x	x
CCNA_00936 	x	x	x	x	x	x	x
CCNA_00937 	8.8111353842	x	x	x	x	x	x
CCNA_00938 	3.5542947301	4.6877105375	x	x	3.8335860806	x	x
CCNA_00939 	43.9169409523	x	x	x	x	x	x
CCNA_00940 	4.1038307293	2.7090672454	x	x	2.7754936942	1.7854329955	x
CCNA_00941 	26.0857157244	11.6064386837	x	x	3.3734721622	x	x
CCNA_00942 	23.4194823568	23.8679684071	26.7494142581	x	x	x	x
CCNA_00943 	18.8403027569	12.049671588	x	x	x	x	x
CCNA_03944 	29.4231155381	x	x	x	x	x	x
CCNA_00944 	25.3583303494	14.454477205	x	x	x	x	x
CCNA_00945 	24.9664907268	28.3505127015	x	x	x	x	x
CCNA_00946 	47.4733137964	58.1087993124	33.875398903	x	x	x	x
CCNA_00947 	57.2051671673	59.6256299424	81.0961487356	42.4262094512	3.6574642968	x	x
CCNA_00948 	632.951829867	433.821582538	392.347493134	177.778688524	46.8541527427	x	x
CCNA_00949 	212.894338469	139.918934457	115.767673606	44.2705418856	x	x	x
CCNA_00950 	45.0678984594	26.9562328438	7.7453959426	x	3.2815865464	x	x
CCNA_00951 	33.0250320521	36.6117045095	23.2465970788	x	x	x	x
CCNA_00952 	29.051611554	32.7500954215	37.4816667797	x	x	x	x
CCNA_00953 	43.2632055276	39.163620034	33.675439	x	x	x	x
CCNA_00954 	31.5563691396	31.3175847276	39.6438446523	33.4351422488	x	x	x
CCNA_00956 	32.7226788965	29.5238425111	23.9348743416	15.4300651772	x	x	x
CCNA_00957 	28.1670758696	28.1784895745	26.7364643423	22.1517903888	x	x	x
CCNA_00958 	3.1554795282	x	x	x	x	x	x
CCNA_00959 	12.4825338646	x	x	x	x	x	x
CCNA_00961 	74.6259547558	x	x	x	x	x	x
CCNA_00962 	20.4070636916	9.4206808408	x	x	x	x	x
CCNA_00963 	10.2556532525	8.8716715688	x	x	x	x	x
CCNA_00964 	x	x	x	x	x	x	x
CCNA_00965 	33.9569544176	6.4262423284	x	x	x	x	x
CCNA_00966 	29.804852566	7.2248343315	14.6447829783	x	x	x	x
CCNA_00967 	69.9589937996	12.6378392413	x	x	x	x	x
CCNA_00968 	25.1408319891	13.9011222021	5.6974419626	x	x	x	x
CCNA_00969 	2.262459263	1.9033768093	x	x	x	x	x
CCNA_00970 	29.8079543009	21.4142175723	12.9572384497	3.8268018082	2.1295782244	x	x
CCNA_00971 	18.5262754984	15.8954921726	8.694355596	x	x	x	x
CCNA_00972 	x	x	x	x	x	x	x
CCNA_00973 	57.1875159906	25.250477507	x	x	x	x	x
CCNA_00974 	392.956996008	389.652107109	423.578847038	266.554674145	107.054027133	49.9051039248	x
CCNA_00976 	69.0598418417	49.8086672834	24.6326104469	8.7767890451	7.5841111294	2.620883192	x
CCNA_00977 	x	x	x	x	x	x	x
CCNA_00978 	x	x	x	x	x	x	x
CCNA_00979 	3.9650109229	x	x	x	x	x	x
CCNA_00980 	3.2651654726	2.9213935921	x	x	x	x	x
CCNA_00981 	x	x	x	x	x	x	x
CCNA_00982 	83.2891100279	61.1564948521	81.6314672022	37.6288718044	11.3407269225	x	x
CCNA_00983 	7.0440590309	6.1872219109	8.3751000069	x	x	x	x
CCNA_00984 	38.0263656954	40.0851425368	25.927167998	x	x	x	x
CCNA_00985 	41.7595561389	31.0314234729	14.5221916714	7.2451981726	4.3456403187	1.4033253741	x
CCNA_00986 	12.110487539	19.064380364	x	6.2198884379	33.3416188964	11.3549070274	x
CCNA_00987 	112.088059193	93.1394406282	76.4931975097	69.7860758788	36.4635096666	18.4868416185	x
CCNA_00988 	3.3531197319	x	x	x	x	x	x
CCNA_00989 	7.705317036	4.8983200835	6.8614518881	2.9808676283	1.819229182	x	x
CCNA_00990 	14.5237506486	7.3691501712	x	x	x	x	x
CCNA_00991 	23.9145277636	25.0793800762	39.342543894	19.3925243662	x	x	x
CCNA_00992 	8.1424284855	3.1388026558	x	x	3.2941844985	x	x
CCNA_00993 	3.0821786975	2.805709396	x	2.5209151221	4.8128039417	x	x
CCNA_00994 	4.1801886802	3.3379198608	x	x	2.5477517891	x	x
CCNA_00995 	11.122506236	6.9802897141	x	4.9744536925	2.2740962907	x	x
CCNA_00996 	4.8261897659	4.1749042677	x	x	x	x	x
CCNA_00997 	27.9849728871	8.3102100975	x	x	x	x	x
CCNA_00998 	383.643563896	172.775274467	101.17366379	55.3423480524	14.33559908	x	x
CCNA_00999 	96.6200385829	18.6215850717	x	x	x	x	x
CCNA_01000 	x	x	x	x	x	x	x
CCNA_01001 	41.3678453915	31.6614474255	9.8861790064	x	x	x	x
CCNA_01002 	37.0343034117	18.807943726	x	x	x	x	x
CCNA_01003 	41.6265570347	x	x	x	x	x	x
CCNA_01004 	64.4179522277	x	x	x	x	x	x
CCNA_01005 	57.0204530237	28.3215940107	x	x	x	x	x
CCNA_01006 	53.6532982159	58.0566751669	x	x	x	x	x
CCNA_01007 	x	x	x	x	x	x	x
CCNA_01008 	2.6208891645	2.6273796569	x	2.2852202795	x	x	x
CCNA_01009 	x	x	x	x	x	x	x
CCNA_01010 	3.2607490506	2.873937993	x	x	x	x	x
CCNA_01011 	2.4390392687	x	x	x	x	x	x
CCNA_01012 	3.8156880556	2.3469077508	x	x	x	x	x
CCNA_01013 	x	x	x	x	x	x	x
CCNA_01014 	11.5522129634	10.0197702425	x	7.8320286397	11.4717647336	13.9587241922	x
CCNA_01015 	10.8874258386	6.5371319999	x	x	x	x	x
CCNA_01016 	11.7465631966	8.9420196253	x	x	x	x	x
CCNA_01017 	6.1636991407	2.7105408612	x	x	x	x	x
CCNA_01018 	6.5738897844	x	x	x	x	x	x
CCNA_01019 	18.3492281508	21.7285790832	21.2863495495	17.4936411928	17.3541523559	15.6237220495	x
CCNA_01020 	6.7719869096	4.0828402234	x	x	6.398866533	x	x
CCNA_01021 	6.4870109105	5.7088764814	5.4370863517	3.3053022633	2.2998396743	x	x
CCNA_01022 	6.8692347634	5.522210188	x	x	12.9108105911	3.6142040445	x
CCNA_01023 	7.4928758386	6.2639724935	5.2094335027	x	x	x	x
CCNA_01024 	83.1967379638	99.0753799818	61.2952069518	x	x	x	x
CCNA_01025 	187.18076177	138.073398927	37.3871246255	x	x	x	x
CCNA_01026 	135.750552611	56.1469461848	x	x	x	x	x
CCNA_01027 	x	x	x	x	x	x	x
CCNA_01028 	5.2605701164	4.0480782856	x	x	3.5734187591	x	x
CCNA_01029 	11.6241825253	11.6209401439	9.2675118825	2.0798697658	1.5547058819	x	x
CCNA_01030 	15.058615948	x	x	x	x	x	x
CCNA_01031 	6.5137331715	4.5024270238	x	x	x	x	x
CCNA_01032 	33.5744376292	7.3726134049	x	x	x	x	x
CCNA_01033 	32.0631460612	20.885430636	10.9243048906	5.5452337046	x	x	x
CCNA_01034 	10.3208874794	8.5755889854	4.491995475	2.1569082527	x	x	x
CCNA_01035 	75.0645398876	77.1854182666	85.9299190904	79.9204708526	62.5969764256	55.8963781119	x
CCNA_01036 	7.0548463136	5.5802160237	3.9787739344	1.4917416711	1.469438169	x	x
CCNA_01037 	28.3426784585	6.5657364357	x	x	x	x	x
CCNA_01038 	40.4578343903	24.0835094517	x	14.3754972974	x	x	x
CCNA_01039 	x	x	x	x	x	x	x
CCNA_01040 	2.1678616631	x	x	x	x	x	x
CCNA_01041 	30.4234038773	x	x	x	x	x	x
CCNA_01042 	40.7540615018	37.958664662	28.9401818795	27.284213727	17.8249409471	7.6193312146	x
CCNA_01043 	68.9278451389	23.9391267414	x	x	x	x	x
CCNA_01044 	17.8514718217	x	x	x	x	x	x
CCNA_01045 	18.3276738744	14.5247832197	x	x	x	x	x
CCNA_01046 	29.0376161513	14.6946400748	x	7.5360187364	x	x	x
CCNA_01047 	3.112466134	x	x	x	x	x	x
CCNA_01048 	x	x	x	x	x	x	x
CCNA_03945 	58.9430176404	62.3818590315	54.1440994741	61.3165400078	40.7147018528	32.7846351092	x
CCNA_01049 	16.5225240781	9.4238502972	x	x	x	x	x
CCNA_01050 	38.7850159366	19.9492722845	x	x	x	x	x
CCNA_01051 	7.6438230099	5.9209199115	6.0972981317	3.8876304632	1.7965580274	x	x
CCNA_01052 	5.5151361535	x	x	x	x	x	x
CCNA_01053 	3.9860429278	x	x	x	x	x	x
CCNA_01054 	4.269197885	4.621081495	5.9046216703	x	x	x	x
CCNA_01055 	33.5535332996	56.9964077724	31.0800543225	26.4736982797	147.866902879	48.5474817102	x
CCNA_01056 	34.9998252288	30.365960161	28.5137611528	x	2.5996035088	x	x
CCNA_01057 	125.290811285	91.5442644879	26.8835751702	2.5418492949	4.0151176568	x	x
CCNA_01058 	126.199033646	21.4581701625	x	x	17.4510650737	x	x
CCNA_01059 	2087.97286389	2084.58934235	2234.73833435	1567.11061051	1278.95692228	1197.73725913	x
CCNA_01060 	107.641824183	63.352729323	20.0362827025	6.0129768266	2.1319390733	1.771940795	x
CCNA_01061 	125.059471234	136.788985509	146.628116945	18.6117697988	x	x	x
CCNA_01062 	91.8966248178	83.0468367452	119.520425374	41.2870560321	x	x	x
CCNA_01063 	61.3979524134	65.9931699019	60.0004601795	48.8621745956	x	x	x
CCNA_01064 	61.2637057908	66.6067596745	64.7585235778	57.7763484566	2.775172503	x	x
CCNA_01065 	44.9354309785	54.8075956978	45.2217161671	14.380118158	x	x	x
CCNA_01066 	44.5697306246	48.5110187695	47.3180871152	15.0272234752	x	x	x
CCNA_01067 	87.7406516204	62.3382041659	62.0928577814	27.7425000319	4.5226790311	x	x
CCNA_01068 	12.1727646776	9.5145064211	x	x	5.7425077287	x	x
CCNA_01069 	49.2568298666	35.3618471184	15.9833408269	3.6916152191	x	x	x
CCNA_01070 	24.4297845522	16.1466791491	x	x	x	x	x
CCNA_01071 	12.5043107904	9.0338751942	x	x	2.2440077592	x	x
CCNA_01072 	x	x	x	x	x	x	x
CCNA_01073 	29.5065143917	x	x	x	x	x	x
CCNA_01074 	60.552437695	x	x	x	x	x	x
CCNA_01075 	21.1950167217	19.2447029416	x	x	x	x	x
CCNA_01076 	15.6719958922	9.664459241	16.7734183344	x	x	x	x
CCNA_01077 	4.4652587329	3.7546332196	x	x	x	x	x
CCNA_01078 	8.8882328188	3.775179391	x	x	x	x	x
CCNA_01079 	50.0973122514	x	x	x	x	x	x
CCNA_01080 	22.8178670825	6.3535665658	x	x	x	x	x
CCNA_01081 	18.6207907064	6.195364998	x	x	x	x	x
CCNA_01082 	x	x	x	x	x	x	x
CCNA_01083 	87.4984245346	72.4063858991	41.023559235	4.8683669736	x	x	x
CCNA_01084 	69.8200075461	87.121969868	127.619764218	19.862785637	x	x	x
CCNA_01085 	92.5011717388	62.4734830477	42.2512873077	4.886812547	10.4234456834	x	x
CCNA_01086 	62.8993231041	40.0088834645	14.5146688438	3.546592084	2.1477128862	2.0076246016	x
CCNA_01087 	67.9279469057	21.5695612668	x	x	x	x	x
CCNA_01088 	37.4194039481	31.0289659121	30.9383777024	13.1578081146	x	x	x
CCNA_01089 	39.8349815431	43.0457072076	41.3226114282	6.0848054084	4.5567456579	x	x
CCNA_01090 	52.767124277	27.9334616638	15.7548069645	4.8981621449	2.5243464781	x	x
CCNA_01091 	11.2483850362	6.8326907812	x	x	x	x	x
CCNA_01092 	41.753111343	33.4655902359	x	x	x	x	x
CCNA_01093 	72.5471976021	55.4359585599	77.6405954723	50.6308900086	43.6598829884	32.2157992648	x
CCNA_01094 	626.113366887	168.049703597	255.328132761	102.583805994	65.1520956086	40.8768903077	x
CCNA_01095 	56.4144053304	64.9677057613	45.4386811351	26.4801573895	12.8983632381	4.2570305172	x
CCNA_01096 	63.6175471094	29.5270396148	16.2082883372	5.4200849829	x	x	x
CCNA_01097 	1010.39566485	760.29228528	645.987201654	308.925129657	58.7981649361	10.3688400678	x
CCNA_01098 	1233.92373479	761.118447234	735.256439123	312.783028564	56.7291512482	x	x
CCNA_01099 	20.7143128998	16.9858962206	7.5683269536	x	33.5485386431	9.719407956	x
CCNA_01100 	29.6766169081	18.7004529335	4.9129422446	x	2.0455071511	x	x
CCNA_01101 	388.602864943	259.154978773	231.282541599	106.045367127	55.1995190073	14.2881687384	x
CCNA_01102 	7.7555643071	x	x	x	x	x	x
CCNA_01103 	43.4495143631	33.8567107781	14.5526141874	x	x	x	x
CCNA_01104 	36.0787425455	16.5200819384	7.0221016383	7.5069860859	5.0215616352	4.1469462183	x
CCNA_01105 	12.4489621743	8.5949405291	x	x	x	x	x
CCNA_01106 	46.1703494131	16.8858581533	x	x	x	x	x
CCNA_01107 	20.0053191273	x	x	x	x	x	x
CCNA_01108 	21.4420004125	6.1400219974	x	x	x	x	x
CCNA_01109 	31.0111601663	16.7481299248	7.0266907634	3.5406019973	x	x	x
CCNA_01110 	22.6781116701	23.1774814896	22.4704963138	x	x	x	x
CCNA_01111 	x	x	x	x	x	x	x
CCNA_01112 	x	x	x	x	x	x	x
CCNA_01113 	23.1262995412	15.9483988161	x	x	x	x	x
CCNA_01114 	42.0500551867	x	x	x	x	x	x
CCNA_01115 	24.391138692	x	x	x	x	x	x
CCNA_01116 	46.7294076787	36.0320138391	10.1635383942	2.8008083295	x	x	x
CCNA_01117 	19.0148261652	7.2727770524	x	x	x	x	x
CCNA_01118 	11.8149558848	x	x	x	x	x	x
CCNA_01119 	76.8442304053	x	x	x	x	x	x
CCNA_01120 	x	x	x	x	x	x	x
CCNA_01121 	44.1476293245	24.0015632404	x	x	x	x	x
CCNA_01122 	54.8773584156	35.7317409168	22.1541243107	2.4772681076	x	x	x
CCNA_01123 	51.7187279564	34.5132360284	17.1351438885	3.3468738845	9.3808456863	x	x
CCNA_01124 	3.2723695133	x	x	x	x	x	x
CCNA_01125 	16.5270411217	9.7199441322	x	x	44.9663373854	8.7337815018	x
CCNA_03890 	19.9378294799	11.4874958327	x	x	x	x	x
CCNA_01128 	43.950643519	40.0459029227	x	x	x	x	x
CCNA_01129 	40.2755010937	18.1435689228	x	x	x	x	x
CCNA_01130 	21.7869618587	8.4228002391	x	x	x	x	x
CCNA_01131 	24.9034357319	22.659148619	15.742793552	x	x	x	x
CCNA_01132 	58.0954886636	46.9279359709	19.8310918556	6.2164038016	1.900596524	x	x
CCNA_01133 	7.5130722695	5.892129042	x	x	5.9528117544	x	x
CCNA_01134 	10.7892672796	x	x	x	x	x	x
CCNA_01135 	11.0658965904	x	x	x	x	x	x
CCNA_01136 	x	x	x	x	x	x	x
CCNA_01137 	5.9141152473	x	x	x	x	x	x
CCNA_01138 	10.3106644193	x	x	x	x	x	x
CCNA_01139 	29.643694755	26.9410717527	25.8943949792	17.546150042	8.4203186648	4.1172011504	x
CCNA_01140 	18.2005049548	10.9882856818	x	x	x	x	x
CCNA_01141 	130.161385778	82.1964516494	42.2306790326	17.6995063672	6.6910288843	5.5772084926	x
CCNA_01142 	39.9348051578	11.6897319495	x	x	x	x	x
CCNA_01143 	43.2732773474	33.9258610699	32.8603350132	26.7614893949	11.2030853198	x	x
CCNA_01144 	16.2043972479	7.9663989598	x	x	x	x	x
CCNA_01145 	5.0241050015	4.566366613	x	x	12.6338808839	3.8738779455	x
CCNA_01147 	5.0172019804	x	x	x	x	x	x
CCNA_01148 	x	x	x	x	x	x	x
CCNA_01149 	3.0032066378	2.4555279122	x	x	3.2914351791	x	x
CCNA_03891 	14.0857327719	8.2734674288	x	x	x	x	x
CCNA_01151 	7.3300041422	3.3501164663	x	x	x	x	x
CCNA_01152 	11.3746284388	5.9475859093	x	x	x	x	x
CCNA_01153 	8.5178897847	8.2062962012	x	x	6.3042923763	x	x
CCNA_01154 	31.1668657333	7.4990733261	x	x	x	x	x
CCNA_01155 	44.7694599988	42.2791259873	51.0897883606	29.9972304556	7.8401039702	1.6990332549	x
CCNA_01156 	15.2779475374	4.9907390634	x	x	x	x	x
CCNA_01157 	53.5705275341	34.1278231718	11.9128331946	x	x	x	x
CCNA_01158 	18.0053885379	19.1417408197	13.261102114	2.7895908759	x	x	x
CCNA_03946 	548.377030881	215.500967563	x	x	x	x	x
CCNA_01159 	244.296304152	179.890000508	121.130788803	44.4063885669	2.7761764725	x	x
CCNA_01161 	49.4465730662	21.6400238446	x	x	x	x	x
CCNA_01162 	18.9368630906	16.5922986458	14.1593791135	1.9749091062	x	x	x
CCNA_01163 	80.4636578773	74.4099377871	64.4795804312	22.5316482909	16.5404784197	4.3997297086	x
CCNA_01164 	31.6417564768	26.3354119752	43.2448113533	55.1632520246	2.4954657036	x	x
CCNA_01165 	23.6630666458	24.5466561669	15.859317697	9.8476677084	10.8753291667	1.5140718065	x
CCNA_01166 	x	5.3430393388	x	x	4.1869622296	x	x
CCNA_01167 	3.4238420489	3.4174624788	x	x	2.6084647049	x	x
CCNA_01168 	3.0442876933	x	x	x	x	x	x
CCNA_01169 	x	x	x	x	x	x	x
CCNA_01170 	7.1867551059	29.9456649401	3.4637392309	11.6985931	93.5899384744	34.8429614499	x
CCNA_01171 	12.482094215	x	x	x	x	x	x
CCNA_01172 	84.5613662317	60.2177878269	64.3623938713	45.7814629926	20.3924318255	10.5946065776	x
CCNA_01173 	102.012058127	41.9368499206	x	x	x	x	x
CCNA_01174 	34.4124606764	10.0372384612	x	x	x	x	x
CCNA_01175 	146.269047702	73.0802744011	25.4035317797	9.6129454012	5.5216930433	x	x
CCNA_01176 	127.158673419	144.240035134	41.5236610883	x	x	x	x
CCNA_01177 	126.601029101	132.974477981	90.8460526033	17.0887495819	x	x	x
CCNA_01178 	147.551691063	158.105109761	119.68313136	27.1130591452	x	x	x
CCNA_01179 	115.345204827	117.88928585	168.820695332	63.2853522896	x	x	x
CCNA_01180 	16.4182576521	10.1716546788	5.7775730209	x	1.8394169391	x	x
CCNA_01181 	166.72786855	11.7024797488	x	x	x	x	x
CCNA_01182 	18.7856972449	x	x	x	x	x	x
CCNA_01183 	51.5540559866	28.3341168238	18.1262090597	6.600236431	x	x	x
CCNA_01184 	48.3604894775	51.3045186331	17.7563693681	12.203916196	7.4820827286	x	x
CCNA_01185 	x	x	x	x	x	x	x
CCNA_01186 	1291.18491246	1303.53666884	1132.90360853	738.177009799	437.195962471	206.325469877	x
CCNA_01187 	19.1852478509	x	x	x	x	x	x
CCNA_01188 	27.6308804999	25.8979760294	x	x	x	x	x
CCNA_01189 	7.2250094821	6.4806031212	4.9261619196	2.1082740818	x	x	x
CCNA_01190 	19.346003153	9.4693054286	x	x	x	x	x
CCNA_01191 	7.2545252481	4.367592157	x	x	x	x	x
CCNA_01192 	3.9032470595	3.1987998896	x	x	x	x	x
CCNA_01193 	3.7581009914	3.6631418091	x	2.568254509	x	x	x
CCNA_01194 	9.5078364927	8.7031351257	6.8999795406	3.1611638465	2.2013400425	x	x
CCNA_01195 	28.6273358821	7.8105330963	x	x	x	x	x
CCNA_01196 	11.1144080254	9.7548041101	x	x	x	x	x
CCNA_01197 	x	x	x	x	x	x	x
CCNA_01198 	38.6273532702	9.0015009089	x	x	x	x	x
CCNA_01199 	57.4956495037	41.0322466853	11.793508173	4.4616426442	x	x	x
CCNA_01200 	x	x	x	x	1.7488859367	x	x
CCNA_01201 	18.4549566925	20.8044084424	14.8169075329	x	x	x	x
CCNA_01202 	27.5267433233	24.9798151512	24.0323758169	8.0315304175	2.0533127944	x	x
CCNA_01203 	16.9812184362	13.1490526744	x	x	1.9285529815	x	x
CCNA_01204 	24.9784057815	10.4923676421	x	x	3.459700114	x	x
CCNA_01205 	x	x	x	x	x	x	x
CCNA_01206 	x	x	x	x	x	x	x
CCNA_01207 	15.6942660216	3.8942206107	x	x	x	x	x
CCNA_01208 	9.0106602681	10.4172487314	x	x	x	x	x
CCNA_01209 	7.9075155573	5.6729368155	x	x	x	x	x
CCNA_01210 	38.7453758268	12.3853664583	x	x	5.0228541514	x	x
CCNA_01211 	22.9164037019	28.8111336343	29.8139886614	10.3107090635	6.3099804597	x	x
CCNA_01212 	34.3000550142	37.3440483647	44.2699409192	16.5403757697	x	x	x
CCNA_01213 	32.7046757065	40.8849437352	30.8806138448	5.6219349783	3.3738929812	x	x
CCNA_01214 	30.5016951377	31.8798427523	8.6550172002	x	8.2554914589	2.7735230673	x
CCNA_01215 	64.6515546606	26.2455309021	x	x	x	x	x
CCNA_01216 	27.7599768735	10.0306969276	x	x	x	x	x
CCNA_01217 	49.7173200441	27.2054098864	11.5737533623	5.1603825969	2.9071304418	x	x
CCNA_01218 	37.655523985	40.8669258075	21.6016172887	3.9084349373	x	x	x
CCNA_01219 	24.5359616519	25.5214125131	32.0785207173	11.5099706247	x	x	x
CCNA_01220 	128.466934536	101.116594039	61.2682787994	18.7937720517	4.9977668069	2.7365538367	x
CCNA_01221 	154.609670366	57.652216472	55.5428875302	x	x	x	x
CCNA_01222 	34.222338884	23.1761946881	20.8562355099	12.2833822518	x	x	x
CCNA_01223 	42.1061491082	165.213452564	32.0866256026	52.8609962788	185.479635165	78.4957807975	x
CCNA_01224 	24.7169890358	25.1259602899	11.5498406488	x	x	x	x
CCNA_01225 	27.8030021566	23.7795434562	x	x	x	x	x
CCNA_01226 	38.9282095608	4.8513444528	x	x	x	x	x
CCNA_01227 	17.1489302996	6.9709554295	x	x	x	x	x
CCNA_01228 	10.7016772466	11.6445978493	x	x	x	x	x
CCNA_01229 	3.5412683026	x	x	x	x	x	x
CCNA_01230 	8.76471055	6.4840930089	x	x	x	x	x
CCNA_01231 	41.9449937223	52.9785489591	47.5319393541	47.9949181818	46.0421234708	41.4182091843	x
CCNA_01232 	6.5316449942	x	x	x	x	x	x
CCNA_01233 	3.863314118	9.4422724715	x	4.9269325539	18.3087792904	6.0302189558	x
CCNA_01234 	2.8676974814	x	x	x	x	x	x
CCNA_01235 	26.3271706278	5.6599018616	x	x	x	x	x
CCNA_01236 	52.0832641285	43.1323156789	45.3181158122	37.4404582832	29.6854478543	x	x
CCNA_01237 	82.9568396421	59.0199624369	x	48.5626996861	37.1222281599	x	x
CCNA_01238 	4.4929528535	x	x	x	x	x	x
CCNA_01239 	14.5168240759	17.188785952	11.5345523757	x	x	x	x
CCNA_01240 	19.1104761479	13.8230861722	x	x	6.7502559791	x	x
CCNA_01241 	22.5764423926	14.8290733709	x	x	x	x	x
CCNA_01242 	70.2588334667	49.2675348515	35.3398572495	20.8490075496	5.4776777562	x	x
CCNA_01243 	9.5153130514	8.2031546744	x	x	x	x	x
CCNA_01244 	17.703670938	15.4850994656	23.654628596	x	8.944406246	x	x
CCNA_01245 	35.777665354	34.5983975418	x	x	x	x	x
CCNA_01246 	36.8928331857	13.0883936208	x	x	x	x	x
CCNA_01247 	17.693937942	18.820794058	x	3.2711263906	16.5625156699	7.9258566257	x
CCNA_01248 	27.1732640088	10.6404174281	x	x	x	x	x
CCNA_01249 	16.8795554607	14.6525672363	x	x	x	x	x
CCNA_01250 	14.2667531912	15.9963062749	15.6774279319	x	x	x	x
CCNA_01251 	12.5076275374	11.9849494545	x	x	x	x	x
CCNA_01252 	46.1843699906	38.8984124737	16.7931540469	9.1647048421	24.7432077248	14.010201498	x
CCNA_01253 	74.9131900323	22.8656295277	x	x	x	x	x
CCNA_01254 	66.5517752837	57.6464947356	x	x	x	x	x
CCNA_01255 	x	x	x	x	x	x	x
CCNA_01256 	10.1477713388	13.7524283696	x	x	17.1957333749	6.6159104835	x
CCNA_01257 	6.5453095235	4.5731796539	x	x	x	x	x
CCNA_01258 	8.8076748174	4.4599581543	x	x	x	x	x
CCNA_01259 	127.309849637	63.4628655978	36.7612651266	25.175159381	4.4739387775	x	x
CCNA_01260 	9.9364667738	6.9741524963	x	x	x	x	x
